id,price_preview,created_at,city,spec_Etat,model_name,DEDICATED_GPU,CPU,RAM_SIZE,SSD_SIZE,HDD_SIZE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,RAM_TYPE,norm_cpu
3373,165000.0,2024 11 21T18:11:15.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,INTEL CORE I5 1245U,16GB,512GB,,14.0,,1920x1080,DDR5,i5 1245u
3374,165000.0,2024 09 28T10:10:23.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,NVIDIA GEFORCE RTX 2050,INTEL CORE I5 12450H,16GB,512GB,,,,,,i5 12450h
3375,165000.0,2025 06 16T09:49:15.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,INTEL CORE I5 12450H,,,,,,,,i5 12450h
3376,165000.0,2025 08 09T16:20:05.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,INTEL CORE I5 12450H,8GB,512GB,,,,,,i5 12450h
3377,165000.0,2025 07 20T09:03:30.000Z,DOUERA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,INTEL CORE I5 12450H,8GB,512GB,,15.6,144Hz,1920x1080,,i5 12450h
3378,165000.0,2025 03 18T00:02:32.000Z,CONSTANTINE,,STEALTH,NVIDIA GEFORCE RTX 3050,INTEL CORE I5 11400H,16GB,,,,,,,i5 11400h
3379,165000.0,2025 07 17T17:08:13.000Z,EZZOUAR,,IDEAPAD,,INTEL CORE I3 5005U,4GB,,500GB,15.0,,,,i3 5005u
3380,165000.0,2025 06 23T11:53:51.000Z,ORAN,,MACBOOK,,APPLE M2,8GB,250GB,,,,,,apple m2
3381,165000.0,2024 09 19T15:05:18.000Z,EZZOUAR,,MACBOOK,,APPLE M2,8GB,256GB,,13.3,,,,apple m2
3382,165000.0,2024 11 16T20:43:54.000Z,ANNABA,,MACBOOK,,APPLE M2,8GB,256GB,,136.0,,,,apple m2
3383,165000.0,2024 10 15T14:48:21.000Z,ALGER CENTRE,JAMAIS UTILIS,MACBOOK,,APPLE M2,8GB,256GB,,13.6,,,DDR5,apple m2
3384,165000.0,2025 08 02T13:20:08.000Z,EZZOUAR,BON TAT,MACBOOK,,APPLE M2,8GB,256GB,,15.3,,3072x1670,,apple m2
3385,165000.0,2025 06 28T17:22:17.000Z,KOUBA,,MACBOOK,,APPLE M2,10GB,256GB,,13.0,,,,apple m2
3386,165000.0,2025 07 13T08:33:33.000Z,EZZOUAR,,MACBOOK,,APPLE M2,8GB,512GB,,13.0,,,,apple m2
3387,165000.0,2025 04 17T13:33:19.000Z,EZZOUAR,BON TAT,MACBOOK,,APPLE M2,8GB,256GB,,13.0,,,,apple m2
3388,165000.0,2024 10 08T19:59:26.000Z,SIDI BEL ABBES,,MACBOOK,,APPLE M2,8GB,256GB,,,,,,apple m2
3389,165000.0,2025 07 31T10:00:44.000Z,EZZOUAR,,MACBOOK,,APPLE M2,8GB,256GB,,13.3,,,DDR4,apple m2
3390,165000.0,2024 10 31T16:26:20.000Z,AIN BENIAN,BON TAT,MACBOOK,,APPLE M1 PRO,16GB,1TB,,14.0,,,,apple m1 pro
3391,165000.0,2024 11 22T10:29:39.000Z,DRARIA,,,,APPLE M1 PRO,16GB,512GB,,14.0,,,,apple m1 pro
3392,165000.0,2025 02 19T14:54:20.000Z,EZZOUAR,BON TAT,IMAC,,APPLE M1,16GB,512GB,,24.0,,,,apple m1
3393,165000.0,2025 02 06T16:52:33.000Z,EZZOUAR,BON TAT,THINKPAD,,AMD RYZEN 7 PRO 7840U,32GB,512GB,,16.0,,,DDR5,amd ryzen 7 pro 7840u
3394,165000.0,2023 11 22T12:56:58.000Z,EZZOUAR,,THINKPAD,,AMD RYZEN 7 PRO 6850U,32GB,512GB,,14.0,,1920x1200,LPDDR5,amd ryzen 7 pro 6850u
3395,165000.0,2025 02 06T16:52:34.000Z,EZZOUAR,BON TAT,IDEAPAD,,AMD RYZEN 7 8845HS,14GB,1TB,,16.0,,,DDR5,amd ryzen 7 8845hs
3396,165000.0,2025 02 17T15:12:16.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,,AMD RYZEN 7 8840U,16GB,1TB,,16.0,,1920x1080,DDR5,amd ryzen 7 8840u
3397,165000.0,2024 10 02T12:29:14.000Z,EZZOUAR,,ZBOOK,,AMD RYZEN 7 8440HS,32GB,512GB,,14.0,,,DDR5,amd ryzen 7 8440hs
3398,165000.0,2025 01 14T07:15:14.000Z,AIN NAADJA,JAMAIS UTILIS,PROBOOK,,AMD RYZEN 7 7730U,32GB,1TB,,15.6,,1920x1080 FHD,DDR4,amd ryzen 7 7730u
3399,165000.0,2025 04 07T17:17:04.000Z,CHERAGA,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 3050,AMD RYZEN 7 7435HS,16GB,512GB,,15.6,144Hz,,DDR5,amd ryzen 7 7435hs
3400,165000.0,2025 07 19T15:49:05.000Z,ALGER CENTRE,,ROG,,AMD RYZEN 7 6800HS,16GB,512GB,,17.0,144Hz,1920x1080,DDR5,amd ryzen 7 6800hs
3401,165000.0,2025 06 29T21:03:49.000Z,EZZOUAR,BON TAT,ROG,NVIDIA GEFORCE RTX 3050 TI,AMD RYZEN 7 5800HS,16GB,1TB,,14.0,,FHD,DDR4,amd ryzen 7 5800hs
3402,165000.0,2022 10 01T13:53:38.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,,AMD RYZEN 7 5700U,16GB,512GB,,15.0,,,,amd ryzen 7 5700u
3403,165000.0,2022 10 04T07:58:55.000Z,EZZOUAR,BON TAT,ROG,NVIDIA GEFORCE GTX 1650,AMD RYZEN 7 4800HS,16GB,512GB,,14.0,,,,amd ryzen 7 4800hs
3404,165000.0,2025 01 11T19:03:32.000Z,SETIF,,TUF,NVIDIA GEFORCE RTX 3050,AMD RYZEN 7 4800H,16GB,512GB,,15.6,,,,amd ryzen 7 4800h
3405,165000.0,2022 10 01T16:26:10.000Z,EZZOUAR,BON TAT,TUF,NVIDIA GEFORCE RTX 2060,AMD RYZEN 7 3750H,16GB,512GB,,15.6,144Hz,,,amd ryzen 7 3750h
3406,165000.0,2025 07 30T10:33:19.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,AMD RYZEN 5 PRO 7540U,16GB,256GB,,14.0,,,DDR4,amd ryzen 5 pro 7540u
3407,165000.0,2025 07 02T16:04:45.000Z,ALGER CENTRE,JAMAIS UTILIS,ENVY,,AMD RYZEN 5 8640HS,16GB,512GB,,14.0,,1920x1080 FHD,DDR5,amd ryzen 5 8640hs
3408,165000.0,2025 01 23T13:49:19.000Z,AIN NAADJA,JAMAIS UTILIS,ENVY,,AMD RYZEN 5 8640HS,16GB,512GB,,14.0,,1920x1200,LPDDR5,amd ryzen 5 8640hs
3409,165000.0,2024 12 07T16:18:34.000Z,ALGER CENTRE,JAMAIS UTILIS,VICTUS,AMD RADEON RX 6550,AMD RYZEN 5 7535HS,8GB,512GB,,15.6,,1920x1080 FHD,DDR5,amd ryzen 5 7535hs
3410,165000.0,2025 03 15T09:11:54.000Z,AIN NAADJA,JAMAIS UTILIS,VICTUS,AMD RADEON RX 6550,AMD RYZEN 5 7535HS,16GB,512GB,,,,,,amd ryzen 5 7535hs
3411,165000.0,2024 12 21T09:05:34.000Z,EZZOUAR,JAMAIS UTILIS,STEALTH,NVIDIA GEFORCE RTX 2050,AMD RYZEN 5 7535HS,16GB,512GB,,15.6,144Hz,1920x1080,DDR5,amd ryzen 5 7535hs
3412,165000.0,2025 02 11T08:44:29.000Z,AIN NAADJA,JAMAIS UTILIS,,NVIDIA GEFORCE RTX 2050,AMD RYZEN 5 7535HS,16GB,512GB,,15.6,144Hz,1920x1080 FHD,DDR5,amd ryzen 5 7535hs
3413,165000.0,2025 07 13T17:59:31.000Z,KOUBA,JAMAIS UTILIS,TUF,NVIDIA GEFORCE RTX 3050,AMD RYZEN 5 7535HS,8GB,512GB,,15.0,,,,amd ryzen 5 7535hs
3414,165000.0,2025 08 09T16:09:13.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,AMD RYZEN 5 7530U,8GB,256GB,,16.0,,1920x1200,DDR4,amd ryzen 5 7530u
3415,165000.0,2025 02 26T13:13:44.000Z,EZZOUAR,BON TAT,THINKPAD,NVIDIA GEFORCE RTX 3050,AMD RYZEN 5 7235HS,24GB,512GB,,15.6,144Hz,1920x1080,DDR5,amd ryzen 5 7235hs
3416,165000.0,2023 01 24T18:49:58.000Z,ALGER CENTRE,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE GTX 1650,AMD RYZEN 5 5600H,16GB,512GB,,16.0,,,,amd ryzen 5 5600h
3417,165000.0,2024 10 03T10:39:51.000Z,EZZOUAR,,IDEAPAD,NVIDIA GEFORCE GTX 1650,AMD RYZEN 5 5600H,8GB,512GB,,16.0,,,DDR4,amd ryzen 5 5600h
3418,165000.0,2025 03 15T05:47:16.000Z,BATNA,,VICTUS,NVIDIA GEFORCE RTX 3050,AMD RYZEN 5 5600H,16GB,512GB,,15.6,144Hz,FHD,,amd ryzen 5 5600h
3419,165000.0,2025 07 25T11:06:59.000Z,KOUBA,,LEGION,NVIDIA GEFORCE RTX 3060,AMD RYZEN 5 5600H,16GB,512GB,,15.6,120Hz,1920x1080,DDR4,amd ryzen 5 5600h
3420,165000.0,2025 01 14T07:15:23.000Z,AIN NAADJA,JAMAIS UTILIS,IDEAPAD,NVIDIA GEFORCE RTX 3060,AMD RYZEN 5 5600H,16GB,512GB,,,,,,amd ryzen 5 5600h
3421,165000.0,2022 12 18T09:40:30.000Z,BOUZAREAH,,TUF,,AMD RYZEN 5 3550H,32GB,512GB,,15.6,,,,amd ryzen 5 3550h
3422,165000.0,2025 02 19T13:21:02.000Z,BLIDA,,MACBOOK,AMD RADEON PRO 5500,9TH GEN INTEL CORE I9,16GB,1TB,,16.0,,,DDR4,9th gen i9
3423,165000.0,2025 04 15T23:58:15.000Z,BLIDA,,MACBOOK,,9TH GEN INTEL CORE I9,32GB,512GB,,15.0,,,,9th gen i9
3424,165000.0,2020 01 20T08:21:05.000Z,EZZOUAR,JAMAIS UTILIS,ZENBOOK,,8TH GEN INTEL CORE I7 8550U,16GB,512GB,,13.0,,,,8th gen i7 8550u
3425,165000.0,2025 08 10T11:48:40.000Z,EZZOUAR,,VIVOBOOK,,13TH GEN INTEL CORE I9 13900H,,,,,,,,13th gen i9 13900h
3426,165000.0,2024 08 03T16:26:42.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,1TB,,15.6,,1920x1080,DDR4X,13th gen i7 1365u
3427,165000.0,2025 02 08T13:22:52.000Z,EZZOUAR,,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,1TB,,16.0,,,,13th gen i7 1365u
3428,165000.0,2025 01 07T11:46:48.000Z,EZZOUAR,,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,1TB,,16.0,,,,13th gen i7 1365u
3429,165000.0,2025 05 10T18:45:25.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,512GB,,13.3,,1920x1080,DDR5,13th gen i7 1365u
3430,165000.0,2025 01 09T09:43:04.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1365U,32GB,512GB,,13.0,,,,13th gen i7 1365u
3431,165000.0,2025 08 09T19:36:28.000Z,EZZOUAR,,PAVILION,,13TH GEN INTEL CORE I7 1365U,32GB,1TB,,14.1,,,,13th gen i7 1365u
3432,165000.0,2025 04 30T09:28:06.000Z,EZZOUAR,,THINKPAD,NVIDIA GEFORCE RTX A500,13TH GEN INTEL CORE I7 1360P,16GB,512GB,,16.0,,1920x1080 FHD,,13th gen i7 1360p
3433,165000.0,2024 12 28T10:48:59.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,,13TH GEN INTEL CORE I7 1360P,16GB,512GB,,16.0,60Hz,1920x1200 FHD+,,13th gen i7 1360p
3434,165000.0,2025 08 05T07:59:22.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1355U,16GB,512GB,,15.0,,1920x1080 FHD,,13th gen i7 1355u
3435,165000.0,2025 08 10T01:45:46.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I7 1355U,16GB,256GB,,15.0,,,,13th gen i7 1355u
3436,165000.0,2025 07 25T11:08:05.000Z,KOUBA,BON TAT,THINKPAD,,13TH GEN INTEL CORE I7 1355U,16GB,2TB,,13.0,,1920x1200,LPDDR5,13th gen i7 1355u
3437,165000.0,2024 10 10T09:03:34.000Z,EZZOUAR,,THINKPAD,,13TH GEN INTEL CORE I7 1355U,16GB,512GB,,16.0,,1920x1080 FHD,DDR5,13th gen i7 1355u
3438,165000.0,2025 08 11T11:33:01.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I5 1365U,16GB,,,,,,,13th gen i5 1365u
3439,165000.0,2025 05 01T12:51:19.000Z,SKIKDA,,ZBOOK,NVIDIA RTX A1000,13TH GEN INTEL CORE I5 13600HX,,,,,,,,13th gen i5 13600hx
3440,165000.0,2024 12 07T09:59:05.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I5 1345U,32GB,512GB,,15.6,,1920x1080,DDR4,13th gen i5 1345u
3441,165000.0,2025 07 29T12:16:05.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,13.0,,,LPDDR5X,13th gen i5 1345u
3442,165000.0,2025 06 11T09:03:55.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1345U,16GB,512GB,,13.3,,1920x1080 FHD,DDR4,13th gen i5 1345u
3443,165000.0,2024 11 04T12:02:31.000Z,EZZOUAR,,THINKPAD,,13TH GEN INTEL CORE I5 1345U,16GB,256GB,,14.1,,,DDR5,13th gen i5 1345u
3444,165000.0,2025 05 21T11:26:57.000Z,BEJAIA,JAMAIS UTILIS,NITRO,NVIDIA GEFORCE RTX 2050,13TH GEN INTEL CORE I5 13420H,16GB,512GB,,15.0,,,DDR5,13th gen i5 13420h
3445,165000.0,2024 09 26T08:59:05.000Z,EZZOUAR,,VICTUS,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I5 13420H,32GB,512GB,,15.6,144Hz,FHD,DDR4,13th gen i5 13420h
3446,165000.0,2025 05 13T21:43:40.000Z,AIN NAADJA,BON TAT,VICTUS,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I5 13420H,16GB,512GB,,,,,,13th gen i5 13420h
3447,165000.0,2025 08 02T10:44:29.000Z,BACHDJERRAH,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,13TH GEN INTEL CORE I5 13420H,8GB,512GB,,15.6,144Hz,Full HD,DDR4,13th gen i5 13420h
3448,165000.0,2024 09 19T10:41:50.000Z,MOHAMMADIA,,OMEN,NVIDIA GEFORCE RTX 4050,13TH GEN INTEL CORE I5 13420H,16GB,512GB,,17.0,,,,13th gen i5 13420h
3449,165000.0,2025 01 14T07:15:16.000Z,AIN NAADJA,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 13420H,16GB,512GB,,16.0,,,DDR4,13th gen i5 13420h
3450,165000.0,2025 06 13T17:47:07.000Z,GUELMA,JAMAIS UTILIS,GALAXY,,13TH GEN INTEL CORE I5 1340P,8GB,512GB,,13.3,,1920x1080,,13th gen i5 1340p
3451,165000.0,2025 08 11T11:32:59.000Z,EZZOUAR,JAMAIS UTILIS,PROBOOK,,13TH GEN INTEL CORE I5 1335U,16GB,512GB,,15.6,,,DDR4,13th gen i5 1335u
3452,165000.0,2025 07 25T11:08:21.000Z,KOUBA,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1335U,16GB,256GB,,16.0,,,DDR4,13th gen i5 1335u
3453,165000.0,2024 12 11T17:12:19.000Z,HUSSEIN DEY,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1335U,16GB,256GB,,14.0,,,DDR5,13th gen i5 1335u
3454,165000.0,2025 05 20T16:38:41.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,,13TH GEN INTEL CORE I5 1335U,16GB,256GB,,16.0,,1920x1080,DDR4X,13th gen i5 1335u
3455,165000.0,2025 05 29T12:33:31.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,,13TH GEN INTEL CORE I5 1334U,16GB,512GB,,14.0,,1920x1080,DDR5,13th gen i5 1334u
3456,165000.0,2025 04 09T08:58:55.000Z,EZZOUAR,JAMAIS UTILIS,INSPIRON,,13TH GEN INTEL CORE I5 1334U,16GB,512GB,,14.0,60Hz,1920x1200,,13th gen i5 1334u
3457,165000.0,2025 06 19T16:06:28.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I5,32GB,512GB,,14.0,,1920x1080,,13th gen i5
3458,165000.0,2024 11 14T10:38:37.000Z,EZZOUAR,BON TAT,LATITUDE,NVIDIA GEFORCE MX550,12TH GEN INTEL CORE I7 12800H,32GB,1TB,,15.6,,1920x1080 FHD,DDR4,12th gen i7 12800h
3459,165000.0,2024 08 24T10:54:41.000Z,MOHAMMADIA,,ZBOOK,NVIDIA RTX A1000,12TH GEN INTEL CORE I7 12700H,16GB,512GB,,15.6,,1920x1080,,12th gen i7 12700h
3460,165000.0,2025 01 06T19:12:53.000Z,MOHAMMADIA,,SURFACE,,12TH GEN INTEL CORE I7 1265U,16GB,512GB,,13.0,,,,12th gen i7 1265u
3461,165000.0,2025 06 25T10:28:24.000Z,ALGER CENTRE,BON TAT,ASPIRE,,12TH GEN INTEL CORE I7 12650H,,,,,,,,12th gen i7 12650h
3462,165000.0,2025 07 28T08:39:09.000Z,EZZOUAR,,XPS,,12TH GEN INTEL CORE I7 1260P,32GB,2TB,,13.0,,,,12th gen i7 1260p
3463,165000.0,2024 10 08T16:02:42.000Z,BIRKHADEM,,THINKPAD,,12TH GEN INTEL CORE I7 1260P,16GB,1TB,,14.0,,2560x1440 QHD,DDR4,12th gen i7 1260p
3464,165000.0,2025 07 25T14:30:27.000Z,KOUBA,,XPS,,12TH GEN INTEL CORE I7 1250U,32GB,,,,,,,12th gen i7 1250u
3465,165000.0,2025 07 25T11:07:44.000Z,KOUBA,,XPS,,12TH GEN INTEL CORE I7 1250U,16GB,512GB,,13.0,,1920x1200,,12th gen i7 1250u
3466,165000.0,2025 06 13T17:45:47.000Z,SETIF,,KATANA,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I7,16GB,512GB,,17.0,,,DDR5,12th gen i7
3467,165000.0,2022 12 04T18:48:45.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,12TH GEN INTEL CORE I5 1245U,8GB,256GB,,14.0,,1920x1080,DDR4X,12th gen i5 1245u
3468,165000.0,2025 08 09T22:37:44.000Z,AIN NAADJA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,15.6,144Hz,1920x1080 FHD,DDR4,12th gen i5 12450h
3469,165000.0,2025 08 03T09:05:15.000Z,MOHAMMADIA,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,15.6,,,,12th gen i5 12450h
3470,165000.0,2025 05 24T09:06:30.000Z,EZZOUAR,JAMAIS UTILIS,VICTUS,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,8GB,512GB,,15.6,144Hz,FHD,DDR4,12th gen i5 12450h
3471,165000.0,2025 07 26T16:30:32.000Z,KOUBA,,NITRO,NVIDIA GEFORCE RTX 3050,12TH GEN INTEL CORE I5 12450H,16GB,512GB,,,,,,12th gen i5 12450h
3472,165000.0,2025 06 26T08:45:33.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I7 1185G7,16GB,512GB,,14.0,,,LPDDR4X,11th gen i7 1185g7
3473,165000.0,2022 11 14T14:48:07.000Z,ALGER CENTRE,JAMAIS UTILIS,ELITEBOOK,,11TH GEN INTEL CORE I7 1185G7,32GB,512GB,,14.0,,1920x1080 FHD,DDR4X,11th gen i7 1185g7
3474,165000.0,2024 11 21T12:02:59.000Z,EZZOUAR,BON TAT,THINKPAD,NVIDIA QUADRO T1200,11TH GEN INTEL CORE I7 11850H,,,,,,,,11th gen i7 11850h
3475,165000.0,2024 10 16T16:11:56.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I7 11850H,16GB,512GB,,15.6,,1920x1080 FHD,DDR4,11th gen i7 11850h
3476,165000.0,2025 05 05T07:31:05.000Z,KOUBA,,VICTUS,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I7 11800H,16GB,512GB,,16.0,,1920x1080,,11th gen i7 11800h
3477,165000.0,2024 08 11T10:10:10.000Z,EZZOUAR,,XPS,NVIDIA GEFORCE RTX 3050 TI,11TH GEN INTEL CORE I7 11800H,16GB,512GB,,15.0,,1920x1080 FHD,,11th gen i7 11800h
3478,165000.0,2024 12 22T02:12:58.000Z,EZZOUAR,JAMAIS UTILIS,,NVIDIA GEFORCE RTX 3060,11TH GEN INTEL CORE I7 11800H,16GB,512GB,,15.0,,,,11th gen i7 11800h
3479,165000.0,2024 10 02T13:34:57.000Z,EZZOUAR,JAMAIS UTILIS,VIVOBOOK,NVIDIA GEFORCE MX330,11TH GEN INTEL CORE I7 1165G7,16GB,1TB,,15.6,,1920x1080 FHD,,11th gen i7 1165g7
3480,165000.0,2025 07 30T12:20:54.000Z,EZZOUAR,,TUF,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I7 11600H,,,,,,,,11th gen i7 11600h
3481,165000.0,2025 08 04T09:30:30.000Z,EZZOUAR,,TUF,NVIDIA GEFORCE RTX 3050,11TH GEN INTEL CORE I7 11600H,16GB,512GB,,16.0,144Hz,,,11th gen i7 11600h
3482,165000.0,2022 09 04T12:39:26.000Z,EZZOUAR,JAMAIS UTILIS,PAVILION,,11TH GEN INTEL CORE I7,8GB,512GB,,15.0,,,,11th gen i7
3483,165000.0,2025 01 25T15:16:35.000Z,EZZOUAR,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,512GB,,15.6,,,,11th gen i5 1145g7
3484,165000.0,2024 12 09T12:16:17.000Z,KOUBA,JAMAIS UTILIS,LATITUDE,,11TH GEN INTEL CORE I5 1145G7,16GB,256GB,,14.0,,1920x1080 FHD,LPDDR4X,11th gen i5 1145g7
3485,165000.0,2025 06 06T21:06:49.000Z,HUSSEIN DEY,,OMEN,NVIDIA GEFORCE RTX 3060,11TH GEN INTEL CORE I5 11450H,16GB,512GB,,16.0,,,DDR4,11th gen i5 11450h
3486,165000.0,2025 03 22T20:30:10.000Z,ZERALDA,,VICTUS,NVIDIA GEFORCE RTX 3060,11TH GEN INTEL CORE I5 11400H,8GB,512GB,,16.0,,,,11th gen i5 11400h
3487,165000.0,2024 10 03T15:06:54.000Z,EZZOUAR,JAMAIS UTILIS,THINKPAD,,11TH GEN INTEL CORE I5 1135G7,,,,,,,,11th gen i5 1135g7
3488,165000.0,2024 12 01T09:45:30.000Z,KOUBA,JAMAIS UTILIS,SURFACE,,11TH GEN INTEL CORE I5 1135G7,16GB,256GB,,12.0,,1920x1080 FHD,,11th gen i5 1135g7
3489,165000.0,2024 09 22T09:34:18.000Z,DAR EL BEIDA,BON TAT,TUF,NVIDIA GEFORCE RTX 3060,11TH GEN INTEL CORE I5 11300H,16GB,512GB,,15.6,240Hz,1920x1080,DDR4,11th gen i5 11300h
3490,165000.0,2024 07 25T13:55:44.000Z,EZZOUAR,MOYEN,BLADE,NVIDIA GEFORCE RTX 2080,10TH GEN INTEL CORE I7 10875H,16GB,1TB,,15.0,,1920x1080,,10th gen i7 10875h
3491,165000.0,2025 08 07T13:16:04.000Z,ALGER CENTRE,JAMAIS UTILIS,THINKPAD,NVIDIA QUADRO T1000,10TH GEN INTEL CORE I7 10850H,128GB,2TB,,15.6,,3840x2160,DDR4,10th gen i7 10850h
3492,165000.0,2025 07 23T16:10:07.000Z,TIZI NBECHAR,BON TAT,XPS,NVIDIA GEFORCE GTX 1650 TI,10TH GEN INTEL CORE I7 10750H,,,,,,,,10th gen i7 10750h
3493,165000.0,2025 01 23T14:01:37.000Z,DELY BRAHIM,,ROG,NVIDIA GEFORCE RTX 2060 SUPER,10TH GEN INTEL CORE I7 10750H,16GB,1TB,,17.3,144Hz,1920x1080,DDR4,10th gen i7 10750h
3494,165000.0,2022 12 08T09:24:26.000Z,EZZOUAR,JAMAIS UTILIS,SPECTRE,,10TH GEN INTEL CORE I7 1065G7,8GB,2TB,,14.0,,,DDR4,10th gen i7 1065g7
3495,164999.0,2025 04 26T05:57:11.000Z,DELY BRAHIM,,MACBOOK,,APPLE M2,8GB,256GB,,13.6,,,,apple m2
3496,164999.0,2025 06 25T14:04:17.000Z,DELY BRAHIM,,MACBOOK,,APPLE M2,8GB,256GB,,13.6,,,,apple m2
3497,164900.0,2024 12 21T14:59:42.000Z,ORAN,JAMAIS UTILIS,IDEAPAD,,INTEL CORE I7 13620H,16GB,512GB,,15.6,,,,i7 13620h
3498,164900.0,2025 01 04T10:43:08.000Z,ORAN,JAMAIS UTILIS,PAVILION,,12TH GEN INTEL CORE I7 1260P,16GB,512GB,,15.6,,1920x1080,DDR4,12th gen i7 1260p
3499,164000.0,2025 07 01T10:18:32.000Z,ALGER CENTRE,JAMAIS UTILIS,LATITUDE,,INTEL CORE ULTRA 7 165U,16GB,1TB,,14.0,,1920x1080,DDR5X,ultra 7 165u
3500,164000.0,2025 03 07T21:13:05.000Z,REGHAIA,,MACBOOK,AMD RADEON PRO 5500,INTEL CORE I9 9880H,16GB,1TB,,16.0,,3072x1920,,i9 9880h
3501,164000.0,2025 01 30T16:19:39.000Z,BLIDA,,MACBOOK,AMD RADEON 5300,INTEL CORE I9,16GB,1TB,,16.0,,,,i9
3502,164000.0,2025 07 31T15:56:22.000Z,ALGER CENTRE,BON TAT,TUF,NVIDIA GEFORCE RTX 2060,AMD RYZEN 9 4900H,16GB,512GB,,15.0,,,DDR4,amd ryzen 9 4900h
3503,164000.0,2025 07 14T14:55:36.000Z,ALGER CENTRE,JAMAIS UTILIS,PAVILION,,13TH GEN INTEL CORE I7 1355U,16GB,512GB,,15.6,,1920x1080,DDR4X,13th gen i7 1355u
3504,164000.0,2024 08 26T12:45:27.000Z,ALGER CENTRE,,INSPIRON,,13TH GEN INTEL CORE I5 1335U,8GB,512GB,,14.0,,1920x1080,DDR5,13th gen i5 1335u
3505,163900.0,2025 08 06T11:56:56.000Z,HYDRA,JAMAIS UTILIS,THINKPAD,,INTEL CORE ULTRA 5 125U,8GB,256GB,,16.0,,1920x1200,DDR5,ultra 5 125u
3506,163000.0,2025 08 11T13:46:16.000Z,EZZOUAR,,KATANA,NVIDIA GEFORCE RTX 3060,INTEL CORE I5 11400H,16GB,512GB,,17.3,144Hz,1920x1080,DDR4,i5 11400h
3507,163000.0,2024 11 26T19:22:21.000Z,BATNA,,MACBOOK,APPLE 8-CORE GPU,APPLE M2,8GB,256GB,,13.0,,,LPDDR4,apple m2
3508,163000.0,2025 08 09T15:41:23.000Z,EZZOUAR,BON TAT,LATITUDE,,13TH GEN INTEL CORE I7 1365P,32GB,256GB,,14.0,,,DDR5,13th gen i7 1365p
